sales_commission_code,discount_amount,discount_id
3636,0.0,dis_d3932856-eb88-4ee9-a3e2-daaf374520f8
c-hdd-70216,0.0,dis_d1f5c3d0-b707-4af8-97fb-d71e41317504
R-Khw-57504,0.0,dis_3a210ff4-5b1c-45e9-aa3e-c86061a05811
CISB30745,0.0,dis_a902aea2-42cd-4add-8fbe-59dcfa0a2f91
R-MUX-106696,0.0,dis_b6c8e918-2a17-474f-9dc6-1cd7790e99f1
CMUX104684,0.0,dis_1bb0643c-0d62-44af-b405-a60e2217767c
Cmux33202,0.0,dis_bbf3587f-77bc-46a9-9545-aeba4dd30f84
102033,0.0,dis_5aeb5ef7-fe3b-4fd4-8c42-4bbd663670ac
R SKZ 70310,0.0,dis_7640c251-e20f-4207-8b0a-a0eea4563e9a
c-khs-,0.0,dis_1d502378-32d3-44da-a9c9-88b16585b66a
C-KHC-104084,0.0,dis_2afa5e3c-0b32-4750-b4c7-a18a263a6e5e
LHE-R-103735,0.0,dis_70dc6ee7-1397-40e1-bb74-1d02bfbf2b4e
LHE-7905,0.0,dis_91463d33-c7ad-400e-88df-304f83f8afae
C-RWP-43902,0.0,dis_ea929daa-faa2-4ab8-969d-2ce4968bedd7
\N,59.78,dis_52be7c2a-c8e1-4d1a-b43b-22d9eea6f220
\N,115.95,dis_d7917579-8437-4923-a2dd-d47f28ef4d86
\N,29.99,dis_a5660bd0-90b2-4141-a1fe-b0e51c3cbac0
\N,119.75,dis_878c9af8-b3e5-4a02-8cfc-75efcaf5d096
\N,54.98,dis_d07743d3-c76d-40f5-8a89-814a1f38fcc9
c-khs 40514,0.0,dis_8c60a805-1593-4822-b44a-3863e3a5e1de
45421,0.0,dis_1070450c-429f-498f-b487-3426d28a7ae6
HDD 105640,1000.0,dis_89de81f8-9f1b-4adf-9b0e-8f0c30a5357d
100247483,0.0,dis_f939e195-1975-4897-a2d0-a5790cdf403c
NY2017,0.0,dis_6c622ff8-b393-44ad-bec2-97a1f667a39c
1234567,0.0,dis_eccfcc70-6b63-44c3-8437-a939162f3159
R-lhr east 107189,0.0,dis_58d8e500-1659-4479-b3cf-3f21d9c6b5c9
NK2017,1000.0,dis_bad2abaf-18ce-4794-a9ce-c92ba0158ad5
have no booking code,0.0,dis_0aeba035-8fdf-48b7-bcad-6a49b53738a5
666,0.0,dis_7384e71f-6c76-4a5a-aa5b-153259205f73
ny2017,0.0,dis_05127b9e-e776-4dff-bde6-d296def44a52
c-isb-34710,0.0,dis_8827321a-9111-4396-8aaf-b30a370cfb02
6780,0.0,dis_b96b9053-4770-4042-a54d-6aa3b532209a
Lhc 32234,0.0,dis_3c182c45-45fa-43c4-a40e-4ce9aaa31a25
fsd42222,0.0,dis_e81a1943-a3e4-41eb-a0e4-f76c2629f8dd
R-mux 50876,0.0,dis_94a90bd5-4592-4822-ab7d-67a87f8b88c1
C-RWP-40070,0.0,dis_cd0da152-8fe0-4f33-8e8a-e6b0dd05d5f8
cmux3302,0.0,dis_8d09e421-b3e6-4ded-88cf-a8fbf985127e
c-hdd-43388,0.0,dis_6a12379a-672b-4a3b-8595-62af9dd9127a
\N,118.09,dis_d34ac385-6594-43da-92b3-5e75a26ce463
\N,81.91,dis_d83802eb-6b73-42ba-b6d2-43259ee546c8
33480,0.0,dis_708e14a9-bf0d-4a1c-8f9c-289cf1f2fc15
C-KHS-43759,0.0,dis_7811470a-e7f9-4425-b742-dd8e1080c42a
104684,1000.0,dis_fc570f3b-6af8-4e7c-aded-501db73fc2e8
B80302,0.0,dis_1c4ba9b3-7a3a-40bd-b907-e5e14169a196
C-RWP-2108,1000.0,dis_0b70bf13-4722-4e2c-a110-4866a488b712
C-ISB-106416,0.0,dis_fadeba68-5dbc-4776-a12a-8bf49f031469
57419,0.0,dis_af64e3b7-7279-4df2-8e0c-26aaadbe62a1
C-KHS-42439,0.0,dis_9cd13936-7cf4-4600-a8fa-d1108b42c4da
C-KHS-48266,0.0,dis_210474c1-9275-4f54-8f69-a491c81e2dec
C-PEW-105130,0.0,dis_2c954088-9f28-4982-97b6-3c6d9bde1a04
45297,1000.0,dis_f2768142-cd51-40da-aeb2-231cb4335120
C-PEW-5774,0.0,dis_dc14e5fb-e0cb-40d3-8f67-6954777e24f3
C-PEW-20185,0.0,dis_2e1c2e76-b3ea-4576-87b8-f01ab51ad9af
cskz47876,0.0,dis_33bf5c33-44d3-4515-a14f-c628dc13b4d4
CMUX33202,1000.0,dis_534be01b-405b-438f-96dc-7c2d9ab6684f
84659,1000.0,dis_cdf16081-f21d-4f75-a725-664349c2efcb
C-FSD - 41440,0.0,dis_229485f3-d399-4cad-a807-7ed48d13cf3c
C-ISB-106985,0.0,dis_9a72ee04-da4b-4d82-befe-740fecfb8900
C-RWP-104234,1000.0,dis_7a6a99c2-d1be-4d22-8fa1-28b84fc7ba5c
isbc40310,0.0,dis_43e88a4d-8f49-4bba-b094-3c845147b546
C-RWP-1956,0.0,dis_22e71619-be20-45e8-835e-0eca9d0f0d17
cmux106482,0.0,dis_319ee26d-9bcd-43bb-87db-348a01c3fe7f
CMUX332002,0.0,dis_57453ede-d601-4a10-ab54-9ec239814108
C-KHS-33544,0.0,dis_ec578228-8d61-46c7-874b-0c21633d4441
isb30555,0.0,dis_f537b007-b285-425a-a10d-877053e08b60
50074,0.0,dis_683ffdd9-59ea-409f-9a5c-df8a20daa4fc
C-FSD-103939,1000.0,dis_677387a7-4132-4f76-b04a-ab65e4f41931
C-KHS-47452,0.0,dis_d200e0f9-a0ff-4185-9c71-921ac1c950e2
80847,0.0,dis_a1303304-6b74-48c0-8f36-99203597c57a
C-LHW 50074,0.0,dis_0ac8799b-a383-4c51-ae3a-bfea89f1d140
KHE-107489,0.0,dis_e0a8d2e7-87bc-40c6-bb5d-15ef6c1c59a1
51830,0.0,dis_53dc721f-b161-4e7e-8c3f-26ce9fdafb90
C-RWP2108,0.0,dis_dd2837e1-c81c-4847-8b35-0f04c78ff13d
,0.0,dis_e805e020-e5ce-4f65-8c84-a52ef49eff07
\N,4.75,dis_03a2c036-e7c3-45cc-a89c-d4e5efae18d5
CMUX106482,0.0,dis_c8a111c0-6f02-416e-91ee-233a866a671c
CMUX106482,1000.0,dis_1e5aee37-3c6a-440b-82f2-19667e6cc84c
R-KHE-103983,1000.0,dis_a7c0ccfd-4636-48bf-89fc-380e05bcc060
C-RWP-31924,1000.0,dis_a1ef1dd0-94f2-42d0-af78-e6fab3f92e12
C-MUX-10846,0.0,dis_05a38a67-e75b-49f4-bdb3-163678a28951
C-rwp-42289,0.0,dis_f6997b09-2e28-4947-aa16-cdf61db321b7
R SKZ 106980,1000.0,dis_8cecd3cc-c7a6-41d8-a3ed-f321d110d1e9
LHC 50039,0.0,dis_95989b61-a2f4-49c0-9fa2-d12466437cd5
C-FSD-50642,1000.0,dis_1880b3cf-404c-40f1-8b54-d232b9f4fe67
LHE-E-107189,0.0,dis_5d38a74b-71b0-4070-b3c7-71c7c34f9a76
cfsd30642,0.0,dis_38c3ead5-94ad-44fb-b596-453f0f705913
r.mux.51524,0.0,dis_345bd020-33fe-43da-ac5b-a54518cd57cd
106480,0.0,dis_79935746-77f0-47e6-87ef-087b9bb6e6e0
C-KHS-100690,0.0,dis_fa56761b-444e-4353-a97c-f754ba91e4c5
106819,0.0,dis_bc52ff99-83c4-4597-a4b0-9ca5b0f9cf77
C-KHC-34670,1000.0,dis_b71c1390-6d1d-468d-a83a-06c445055284
c-isb-30211,1000.0,dis_6c024ad0-e043-484d-9a1f-df473a6292ea
42860,0.0,dis_8cb29e37-2e0b-4b86-8eb2-b643140e0430
C-LHW 42860,0.0,dis_e2f993d3-7018-4605-81e7-138365339360
MOON,0.0,dis_e5eb3981-e655-45ce-9194-4da390b77593
cisb34710,0.0,dis_d97a8732-bb74-414d-9191-b6c4133de4aa
C-ISB-40420,1000.0,dis_d67967b0-4e36-41cc-9f73-c10394222d6a
7869,0.0,dis_2603a941-201a-4124-bfb5-8fc6a4134d31
2 quantity,0.0,dis_37ac7e36-dd0f-473b-aeb0-7bf6c99898ad
45893,0.0,dis_f58a0bac-4345-4399-9fdc-6cdf386231f0
46056,0.0,dis_baa5e976-740d-412b-8a65-8e8d3d4ad975
cmuc33202,0.0,dis_1a8f2b88-1125-4ff0-b1ec-deae6722fc64
CISB30211,0.0,dis_41ad248d-a28b-4a4b-a16d-4ae5757f3931
100182235,0.0,dis_dfa73bdc-86a3-45e5-9b16-f2b696c24eb0
x05105,0.0,dis_7ca4e295-65f5-446c-8617-437d0fe376aa
C-RWP- 34887,0.0,dis_588ff634-8122-4e02-8d9d-545d12f1784b
Nasreen,0.0,dis_8319eaf8-4a64-414a-bf2e-5d3acd83c7fa
CISB106482,0.0,dis_ba9c2a3a-1365-4e71-aa95-98dbf04466ea
\N,48.63,dis_142667e1-13a4-48d5-8336-d2124676fb2a
\N,52.69,dis_88645547-8340-473c-8e52-d2989ab9336d
\N,48.71,dis_ca2edace-677c-410c-9933-167b257339ef
105668,0.0,dis_38c529dc-9474-452a-83ce-b5b208a0e077
80313,0.0,dis_60f4aecd-b117-4c5b-9924-da0997bb23db
R-SKZ-80313,0.0,dis_cf9608ae-adf4-4a76-8804-08f3f15abd41
R-HDD-70204,0.0,dis_f1168231-3bb7-4d51-915e-065cf9aacec4
C-MUX-106046,0.0,dis_4989152e-b57b-47bb-80fc-bc6234466c1c
C lhe 42722,0.0,dis_ccae9c38-2094-47b5-b3af-4e0a9ee2ab8a
C-LHW 44190,0.0,dis_a3474f9d-5374-4179-bed0-81750c27989f
134,0.0,dis_79bf0c09-59fb-411e-b5b4-ac6e82981ff4
C-LHW 107669,0.0,dis_53b428a3-3fc3-4727-a3c9-f2d6369d1fc2
C-mu,0.0,dis_ff2f31cb-4364-4069-863d-639f0459de1e
R-MUX 52221,0.0,dis_c5201e1f-168e-4079-afc5-bc73a6358825
CFSD30642,0.0,dis_442861a8-85fc-4c9e-ad97-d880ff2d3d5a
C-mux51265,0.0,dis_911a5720-e3f8-440b-8217-aa122ed32fa9
1399,0.0,dis_7d15a441-eb3e-4849-9473-db2ae4c91f89
\N,646.08,dis_a4358ef8-46bc-42b0-9518-4409bbd5e599
r-Guj-106370,0.0,dis_4f2cbacc-d285-43dc-be89-1954fc7dadb5
RMux33202,0.0,dis_bc64ca29-2dfd-446a-98bc-fdf9d4ccf982
112016,0.0,dis_02eb549f-b3a7-4756-91f8-240a59fc4140
12,0.0,dis_8d678cbd-8574-4bc1-a835-498d8b9468d9
LHC-104249,0.0,dis_aba3d12c-59b5-4243-883b-508bd686cddc
RMUX31202,0.0,dis_e3c470e7-1313-4232-ac97-dba2f15ec1c3
CMUX30073,0.0,dis_94284a30-aa59-408c-9cbf-b9477bb389b5
CMUX5118,0.0,dis_f512b526-0068-4b0a-ab39-c2b2682e99b0
RMUX33202,0.0,dis_5095a390-942f-4250-bab9-e47ece6f4b47
C-KHS-107140,0.0,dis_d73fce32-755c-4c83-8e98-13353c3d1f3d
R-KHC-106763,1000.0,dis_c98c635d-849a-4fb0-b77a-d30c097be0b7
R-MUX-6821,0.0,dis_e5a5f842-6865-46f8-9453-04c5e8213e18
R-LHC- 104417,0.0,dis_ef89a770-862c-4302-b99c-f765937840e3
C90513,0.0,dis_9978f215-9103-4a5f-bb24-f9b3a76691f7
r-rwp-90906,0.0,dis_994235f5-2aaa-4294-a554-f96c998c97a6
C-LHW 43842,0.0,dis_e40a5505-ef45-4781-be65-1f879fb1bf9b
CMUX7244,0.0,dis_010e89a0-41e4-4a8a-ba88-7f9affdf9c99
CMUX106502,0.0,dis_0705d73f-8866-4f2b-9378-d8ebcc000627
c lhe 43699,0.0,dis_ee5ad6a3-3913-4485-8c67-c15788dd761f
C-RWP-41876,1000.0,dis_e0656748-30c2-4a9b-9bb8-7e0c1d426a17
\N,237.85,dis_3e7b4e09-f20b-4197-bfb1-b8aea88a7cc1
\N,262.15,dis_901ecafe-48c9-4ecd-84c2-16188a03b970
RMUX101198,0.0,dis_698eb2d4-7f24-410e-b917-e7ae489330f3
RMUX40132,0.0,dis_6ea9b44b-98a4-4da0-9cd8-7c4a339c88d0
R-KHE-106990,1000.0,dis_999560cf-b67d-48de-8b12-2c9202984e0b
107538,0.0,dis_c04d1875-07fe-41ef-938b-d8162667f490
100592,0.0,dis_e52f9590-1775-410a-88a1-189d0a4c912c
R-MUX-32654,0.0,dis_9985bed6-b97e-4aae-aec0-7210f35cda15
c-fsd-105427,0.0,dis_8d1cf0d8-ee47-42b1-8088-68035a8d36be
C--khiw-32943,0.0,dis_84ccc704-49d2-4f27-9490-7e71b440360d
RMUX100491,0.0,dis_c91b8373-1bed-4938-a78c-603b21d1cb6d
nyp017,0.0,dis_0a0e9940-534a-4bcd-9e70-67e3f2fead5c
80865,0.0,dis_9be89245-c2ad-4a56-aed4-80cd6344e5b7
RMux104361,0.0,dis_68ada4a9-c844-4693-8750-5ed40e1a7055
khc-50401,0.0,dis_da72f2c6-7c5f-4c25-be3f-7e5cf50baa0d
c lhe 102670,0.0,dis_dc4242fe-b7a7-4492-976d-56232a2af422
9211,0.0,dis_0de0b0dd-9f03-4bc2-94ae-f6a67c8c5df5
RMUX104416,0.0,dis_06a5cbdb-e33a-4993-a689-a2636cc930e8
C-LHW 105717,0.0,dis_7c8cc221-6cbe-4e4b-9dde-3be949ae73e3
90615,0.0,dis_5be7ecf9-6975-4659-bd9f-866bf035080f
cskz45327,0.0,dis_95cae54d-e609-4e3f-a05c-3617d137dce2
Ç-Isb 106989,0.0,dis_3467ddf4-be2d-4b85-98d0-8c54b6e72de5
ISB100711,0.0,dis_561b4fba-a74b-43b5-93d6-348e99e47c56
1184,0.0,dis_ba74c3cf-26fe-4cec-8c74-665ad6cca950
101371,0.0,dis_b3c86fb9-3c7d-435d-8f34-770c34925aaa
R - KHS - 107486,0.0,dis_19d5360c-9333-40db-a02e-c4f938786abe
HD30589,0.0,dis_efe3c9b0-4855-4b5c-91dd-65f35ceffc04
C-KHS-30251,0.0,dis_ebcad035-589c-4ce0-b781-6aa80533422c
R-UET-106263,0.0,dis_2a697e63-9c03-4267-b9b8-d42e5eebf7f4
\N,13105.2,dis_9bc52363-6362-49ae-bb6d-5059f522409f
LHE-R-107752,0.0,dis_ec28a668-cf98-474c-be29-303c80421f5c
C-FSD-106466,0.0,dis_977a09e1-c100-47f7-94c6-e9a2ff86a8dd
105824,449.7,dis_227534b3-b00e-46ac-8ead-a3fe64ca991b
C-KHE-100690,0.0,dis_c34d2bbf-6d1a-4441-b0f7-d1e2a41880be
R-RWP 90936,0.0,dis_cce2d6f2-3e3c-48fe-b41e-f77df0ad1bc5
30081,0.0,dis_0175d06c-68cd-4f38-b925-242af1e50aaf
C-LHW 52215,0.0,dis_70b4e68e-9c0d-4076-8c9f-65070d29d802
C-LHW 43141,0.0,dis_860e2991-757e-4f22-8101-8985132d41cf
C-LHW 102055,0.0,dis_40abbb33-eada-4ba7-bf28-37da439cd33a
C-LHW 105469,0.0,dis_6bdb6bcc-c618-4832-bdb7-ba2877e2425e
C-LHW 50074,10102.5,dis_39e28745-4946-403e-98ee-b5b511d4e43d
Lhe_/E107189,0.0,dis_4663095a-a2e8-49f9-b8f9-f854d2caf7e9
6430,0.0,dis_dcb6299c-fb5c-475f-a214-da996afb3319
\N,61.62,dis_ad68514c-9575-4667-b2e1-da1870e267f6
\N,56.02,dis_0b712c4d-cdb1-4278-b112-4f1dbe795de4
\N,251.54,dis_52806a60-527b-4bc5-a1f1-b21b28971978
C-LHW-106849,0.0,dis_a3e8f443-36dc-48f8-895f-c00caf2558f1
C-LHW-50074,0.0,dis_4692bc51-5939-4d71-b77f-120cea139d9d
C-LHW-47811,0.0,dis_157e2d04-d035-422b-adb0-98ae417407fe
HDD70209,0.0,dis_2667826d-968d-4f1a-adc2-1ea4e521e7ad
R skz 43753,449.7,dis_d9201200-579a-4272-b223-6f6795c5ae2d
101077,0.0,dis_523a84c2-8c02-4910-a03b-3c502483aaa2
106466,0.0,dis_7d23d50e-d5a3-4a6b-bcf6-1f1365d83bb0
GRS-2601077-1,0.0,dis_d66ab1f1-75d7-4f5f-9109-0b135057c89d
57040,0.0,dis_fde6b99b-5298-46ee-8d09-ed3e35615ba5
c-rwp 82529,0.0,dis_215a1748-fb4b-4a5b-9c96-1c5a6e89a1c1
101198,0.0,dis_153b3f05-6fb5-4606-8224-927c7a2ff226
\N,224.5,dis_9980a27e-1f0b-4128-bb72-b53eb3e9997d
R-PEW-104414,230.0,dis_69f8070a-330b-4d78-8702-90c72861f68d
RMUX50295,0.0,dis_87d8c3e8-0414-407c-a479-a60383b586c9
C-LHW 45024,0.0,dis_19b8220f-108e-48be-b1c7-f3c396edf4d5
C-LHW 45024,230.0,dis_950de525-61f2-4a65-9905-a5174a70abb5
\N,3450.0,dis_d7f18ec1-9689-49d4-84a5-30b1ee19ca01
R-MUX-6596,500.0,dis_caab03a0-3485-46f7-bf16-18705762c257
aw-35,0.0,dis_5002076f-efd4-43b3-9ab1-f547da6de059
\N,47500.0,dis_0c3a066e-1f6c-4d11-93ec-732e756fc357
R-GUJ-90822,737.5,dis_8017becc-dda0-4dff-911f-33434fdb23eb
\N,41885.0,dis_f0fa485f-ed0e-4384-aa41-f54b32f44e24
\N,48205.0,dis_d94d1750-a202-41e5-92c3-193a0987d9ac
90642w,0.0,dis_f311e412-2bad-441e-a5fa-75885afb4f47
ssp-07a,0.0,dis_939ccea0-5c77-4e7e-95ef-a8a71688be36
107999,0.0,dis_133d2a17-2db0-46d1-b242-5a10b862a814
C-LHW 48130,0.0,dis_50f1c29f-f1f2-4e8f-98e3-732dfe5f8b75
C-LHW 101614,0.0,dis_fd7f2ab4-3704-421f-8475-0f32e61f1671
C-LHW 105756,0.0,dis_9488cd7d-713b-4364-8ba6-ac638797a933
khc-90103,0.0,dis_c03a67d7-8db0-41c7-a692-72d9d54fe847
CUMX34745,0.0,dis_2d48a05b-d304-4def-87fb-3f1d734c9143
C-LHC _30667,0.0,dis_3b320d58-7352-4f2b-bfd3-fb22ea2b4ff8
R-KHE-107999,0.0,dis_fa409b94-d328-49db-b7a1-4d613773a2eb
C-LHW 44656,0.0,dis_8e8a5aff-afd0-452e-b4e8-4de3e0e38efc
C-LHW 44000,0.0,dis_d4fa862a-21ea-4bf3-afa6-8a16e1559a39
C-LHW 105263,0.0,dis_206a2e39-be21-4358-be22-502d59802d71
107489,0.0,dis_5924ef50-3cfc-4afa-b01c-8f72aeca092d
C-LHW 106037,0.0,dis_63dbbbf3-7878-460a-875a-cf72b9dfae10
R-HDD-108064,0.0,dis_2b6f1947-ce52-45cd-b721-6f24ca6c4f0f
C-LHW 107097,0.0,dis_81719996-7918-4b75-bd9b-f23613701935
CHDD33565,0.0,dis_f8d92f61-330a-4025-9cc5-e254c6f4a0a3
R-Rwp-82478,0.0,dis_140edd3a-e92d-40c5-8d21-6fba44cd8337
69230,0.0,dis_81f222d9-da80-4126-a2ae-d3fc60fb40be
R-RWP-82478,0.0,dis_3938ec24-9e6e-4bce-bf6c-7e39e5486646
3.06021E+11,0.0,dis_60d0d74d-b815-41a3-bf8c-ea92e38b3c81
C.MUX.51524,0.0,dis_e58883c2-a17a-4a3a-92c2-bcea8dec26c0
C-LHW 33110,0.0,dis_ea0907e5-428a-4f8d-89ac-692888dadc72
C-LHW 32981,0.0,dis_61af114a-38bb-48d3-b1ca-c81ba5767c63
C-ISB-107816,0.0,dis_3f05edf2-cd93-4575-9780-064007e6b59c
R- LHE_east 107189,0.0,dis_c17b0e44-51a8-4dbb-b219-c122fe87fadd
ghjvbn,0.0,dis_3d90d5f6-7ce9-41c4-83c3-2276fd721c33
R-RWP-90934,0.0,dis_857c8278-d2ac-4364-81eb-2061cd6c26bd
C-LHW 47812,0.0,dis_e8158163-22d9-404e-a8dc-b4053e2b3f68
90106,0.0,dis_8fdfaae6-db4f-4fd4-996e-b569fd14b133
R-MUX-90511,0.0,dis_d07fbb67-ca72-42d8-9be9-0e62713091fe
CPEW104656,0.0,dis_c16d43d7-9aed-4a9c-ac65-26d5f94bcdf9
C-FSD-44877,0.0,dis_13acd091-3ec4-43af-aeb0-0fac9e4b18dd
70604,0.0,dis_10fb6119-a887-4280-815e-a36b95f3c015
GRS - 2615890-1,0.0,dis_dd59ae21-2166-4362-ba8c-76a300457df4
CMUX5840,0.0,dis_e847d400-5395-4843-9008-a1381ed2ccca
r-rwp-82478,0.0,dis_f0abe07d-455d-4f9a-8ac8-6d9231fb8712
r-khe 103411,0.0,dis_d9d620c5-b0b0-47c9-9b0b-a7048aeafc37
ali7680,0.0,dis_8eba9b67-d34b-4ca6-9a5a-86fd99044961
C-FSD-107351,0.0,dis_d22d1fe1-4917-42d7-a4a7-ff68daa35a62
RMUX30078,0.0,dis_5b726760-1036-44df-903c-84ff456c369f
C-FSD-70715,0.0,dis_c8988bd5-e190-441b-862f-9f5a624d8070
R-KHE-90131,0.0,dis_2d54d0bc-6970-49da-896f-35b5bb065482
C-FSD-104088,0.0,dis_ee738b35-eb38-4a61-b8d0-ba8062f03adc
C LHE 34292,0.0,dis_4b42a34d-b139-4c21-ac83-85fe9318ddc4
\N,878.5,dis_80cc72f9-4c09-423d-a2ba-388adcb7f767
\N,28.04,dis_784fe969-f9b6-4c90-a242-2d46b2c1b371
6800,0.0,dis_bae9a578-4aab-47c1-87af-cfd764d3d2c2
c lhe 43700,0.0,dis_1edab360-2551-4539-82ea-5cc5046b7c26
R-HDD-70202,0.0,dis_3b563c91-8898-4e20-a603-ffa7422c92d7
10090,0.0,dis_cf33e852-cf59-4edf-9fad-e51aff5e3232
8585,0.0,dis_d9a8b9f2-e50c-4da2-a028-318921484f2e
41235,0.0,dis_cf81bbed-3fab-44cf-babd-54114c7f0821
c-rwp-103898,0.0,dis_67fea8fd-9525-4d1a-a038-16179daffb25
C-MUX-34745,0.0,dis_6efd07e2-f3fa-457e-b816-4fdbe7e05c74
52220,0.0,dis_a9dda293-b967-402f-b119-576b89c13567
c-isb-103446,0.0,dis_63f692aa-cfcd-4b6e-b5bf-bc2f3480acf2
1050,0.0,dis_4354a289-bf70-4e23-8fe5-ab79e308f2c9
40221,0.0,dis_8aeb8bf0-db13-4047-923b-86a003053ac9
C-FSD-103239,0.0,dis_14de4a7b-caa6-4d88-9ac4-e3e7eb222981
LHC90605,0.0,dis_e3ca28dc-c52e-4176-9186-a9a23cc1a885
Aghajan2147,0.0,dis_5fb06ccc-bce2-448d-bb10-3bf382309ecc
444,0.0,dis_37fdfe82-9c39-48ed-bf9d-16c7f485414c
C_MUX_5672,0.0,dis_41a82510-05d4-4a05-b1c9-5843f5bf234f
R/MUX/51226,0.0,dis_4067de2a-8cbf-42b2-b358-ef98aa6d60e6
R-KHE-90166,0.0,dis_e3dec293-0a89-46b3-a083-95f070a400ca
C LHE 7780,0.0,dis_f56ed8f2-2cb1-45f7-adf3-5cbfc5d9e9f7
103484,0.0,dis_6512bb2d-e8df-4fd6-a1bb-8dcfd0ec7f5a
CSKZ 34816,0.0,dis_7b39a69f-d653-4ab2-baf6-a2dbae356dcc
103651,0.0,dis_db9d281a-2c67-4047-bcd3-51e674326793
C-KHIW43409,0.0,dis_dd00bd48-8af4-44c6-8905-50082fb46cff
C-KHIW-44683,0.0,dis_70cae9ba-c0ba-4aee-bae5-e1f46de37de8
C-RWP-81717,0.0,dis_a5924471-ecaa-4e3e-911a-4e5c3bd10d53
20310,0.0,dis_43fee9ae-9b17-46c8-99ce-c81fd7984002
C-HDD-51668,0.0,dis_17e2eb2e-63e2-43b3-8eae-cd10e2124d86
44039,0.0,dis_53495453-5394-45d2-9253-bc3a66ae2824
C-isb 84633,0.0,dis_4d7788e2-b715-42b3-a978-a9a4c40367f2
R-RW[-90944,0.0,dis_c69a0f1d-2766-43c7-a4ef-718d5dbe8017
R LHE 107189,0.0,dis_a8aa00fc-e008-41b7-a637-710a136201d1
060-polus,0.0,dis_45d59387-6b85-4a1d-8137-3464fbed6698
tcs winder,0.0,dis_ec7683a4-3649-4dab-a348-6c27287a9830
100409,0.0,dis_a1d31c90-f04d-4f78-86c3-24375120e099
\N,186.05,dis_f755d533-a57c-4597-a42a-8ba4e5b0409a
\N,27.91,dis_43eb36d8-5e88-4107-b4e8-4c74e933091f
90669,0.0,dis_6e5dfb8f-8682-4a74-8768-95a5d9297ccc
R - KHE - 107486,0.0,dis_ebd810b8-d7a4-4923-8bc3-35a20ec280d5
R_lhe_104412,0.0,dis_bc5c99c3-ba76-44b5-92f9-37b80d74381c
R-KHS-52070,0.0,dis_7065d510-3509-4d46-b4bf-3be2dc199951
cc-isb 104467,0.0,dis_ff77f85d-26cf-4d02-a97a-f60f0422fb89
TestBookingCode,0.0,dis_1ac60563-422e-429d-8e35-869e784fef04
c-hdd-51668,0.0,dis_c2500351-e667-4e20-8d9b-64511cb98ad6
106989,0.0,dis_96ef7efd-83e5-4517-891a-c1aeb4bf2387
C-KHS-104744,0.0,dis_f13f785d-b08c-46ce-adcb-a3ca35b14d35
7776,0.0,dis_0f65ad63-cc3f-483e-9b46-30cbc47ea463
C-HDD-3130,0.0,dis_03196f61-48c7-452f-94ac-b0b5b071e570
C-RWP31924,0.0,dis_f4f83a7a-5514-46cd-a6b3-84479afe4af9
R-MUX-52484,0.0,dis_34e736c4-16e0-480c-866d-540887f296db
R-MUX-104970,0.0,dis_5018ab3c-f601-469d-a3b2-8b3c0fc361cc
R-KHS-90123,0.0,dis_eb46b771-3e3b-40f2-854c-68698e8ba53d
R-52200,0.0,dis_92fb9103-5b4e-4b17-9316-7a36de081e93
R-MUX6597,0.0,dis_eee05bbb-facc-4f8e-99a3-dab5ab828532
 C MUX 45349,0.0,dis_5cdd6fb9-6e61-48a3-a40e-7888f1fdb911
C-MUX-51226,0.0,dis_62157613-9644-476a-873a-9ff112bbd3d0
HDD30589,0.0,dis_6b0d957c-6160-4871-9ddc-19698676aaf6
C-RWP31924,227.98,dis_9de26bb1-0f60-462a-b300-39471677c629
C-RWP31924,250.82,dis_ecd02a0b-4c52-4359-88d6-a3973e5b059c
C-RWP31924,260.6,dis_73644faf-f758-46bd-b23a-9d225b099775
C-LHC-32234,0.0,dis_5db23f37-1064-4acb-9921-c66b730e764a
C-FSD-100771,0.0,dis_9fc508b1-4c29-45e5-a337-a71682f8c58c
c lhe 30367,0.0,dis_2411e7f7-098c-421d-af59-e409c1c7ebcd
561,0.0,dis_a719ae98-d02f-4367-aef0-11c20dec0353
32214,0.0,dis_d46d3c7d-97bd-4c7f-a611-ad2a738b849f
R-108061,0.0,dis_b032c489-770c-4285-9f81-3040137a8e1e
CISB34710,0.0,dis_167a794c-e57f-4014-93e0-7d1954f52af8
R-mux52484,0.0,dis_823cf097-ae1d-4207-b3c2-8917f21af59b
C-KHIW-45144,0.0,dis_16a58508-d79f-4385-b215-0e1fe62dfcf3
R-KHC104356,0.0,dis_b69bce20-0adc-4717-9270-d4ff07f15c87
\N,57.47,dis_69ba0e3a-5070-498b-bced-523a148b3353
\N,142.53,dis_e059877e-0f87-4a64-a914-5bea4f886c9f
43738,0.0,dis_c80fe185-8941-4f3c-9c93-156e7086fd71
c-hdd_45297,0.0,dis_dd053b11-043c-4e00-84c7-cef10e9697fd
70107,0.0,dis_bcf56b90-56de-4b18-9cb1-a4dfb43def3d
25000,0.0,dis_9d52074a-fb9d-4c73-8aeb-8d0e95a6ff56
100266386,0.0,dis_82ccf0d8-c244-4777-ad7e-fa8063867107
C_ KHS_40514,0.0,dis_1d698169-57f9-4b0a-b695-eed161c1ae1e
C  LHE EAST  34292,0.0,dis_ecf0a423-c51d-4ed6-a44e-424376ebd40c
102322,0.0,dis_2646d739-58ca-47f4-864b-6f3752990aee
